book_id,genres
24432,"{'fantasy, paranormal': 3573, 'young-adult': 1713, 'fiction': 478, 'romance': 126, 'children': 65, 'history, historical fiction, biography': 18}"
24431,"{'fantasy, paranormal': 3573, 'young-adult': 1713, 'fiction': 478, 'romance': 126, 'children': 65, 'history, historical fiction, biography': 18}"
15075,"{'non-fiction': 39, 'history, historical fiction, biography': 16}"
15073,"{'mystery, thriller, crime': 13, 'fiction': 5}"
11777,"{'fiction': 145, 'history, historical fiction, biography': 22}"
12321,"{'non-fiction': 293, 'fiction': 54, 'history, historical fiction, biography': 53}"
12328,{'non-fiction': 3}
17548,"{'fiction': 49, 'children': 62, 'history, historical fiction, biography': 21}"
17544,"{'fiction': 73, 'history, historical fiction, biography': 17, 'children': 32, 'young-adult': 4}"
2368,"{'history, historical fiction, biography': 1579, 'non-fiction': 480}"
2367,"{'history, historical fiction, biography': 421, 'non-fiction': 185, 'comics, graphic': 1}"
11734,"{'fiction': 976, 'history, historical fiction, biography': 13, 'romance': 11}"
5776,"{'mystery, thriller, crime': 83, 'fiction': 25}"
16532,"{'fiction': 244, 'history, historical fiction, biography': 129, 'romance': 78, 'fantasy, paranormal': 6}"
16530,"{'non-fiction': 83, 'fiction': 37, 'history, historical fiction, biography': 23, 'romance': 5, 'poetry': 3, 'fantasy, paranormal': 3}"
16535,"{'fiction': 45, 'fantasy, paranormal': 5, 'romance': 1}"
13677,"{'non-fiction': 5, 'history, historical fiction, biography': 4}"
13674,"{'non-fiction': 7, 'history, historical fiction, biography': 12, 'fiction': 1}"
38647,"{'fiction': 24, 'children': 37, 'history, historical fiction, biography': 7, 'young-adult': 2, 'fantasy, paranormal': 1}"
12468,"{'non-fiction': 634, 'mystery, thriller, crime': 533, 'fiction': 410, 'history, historical fiction, biography': 223, 'comics, graphic': 7}"
12466,"{'fiction': 208, 'history, historical fiction, biography': 91, 'fantasy, paranormal': 10, 'non-fiction': 3, 'mystery, thriller, crime': 2}"
12467,"{'fiction': 514, 'history, historical fiction, biography': 291, 'non-fiction': 15}"
31619,"{'fantasy, paranormal': 5, 'fiction': 5, 'children': 4, 'young-adult': 3}"
14542,"{'mystery, thriller, crime': 69, 'fiction': 16}"
5729,"{'non-fiction': 123, 'history, historical fiction, biography': 141, 'fiction': 3, 'comics, graphic': 2}"
42603,"{'non-fiction': 1321, 'history, historical fiction, biography': 864, 'fiction': 67, 'comics, graphic': 16, 'young-adult': 9}"
28564,"{'mystery, thriller, crime': 98, 'fiction': 24}"
28566,"{'mystery, thriller, crime': 1065, 'fiction': 202}"
28567,"{'mystery, thriller, crime': 231, 'fiction': 72}"
28561,"{'mystery, thriller, crime': 271, 'fiction': 53}"
28562,"{'mystery, thriller, crime': 86, 'fiction': 21}"
28563,"{'mystery, thriller, crime': 98, 'fiction': 21}"
28568,"{'mystery, thriller, crime': 910, 'fiction': 203}"
28569,"{'mystery, thriller, crime': 229, 'fiction': 61}"
2051,"{'mystery, thriller, crime': 276, 'fiction': 146, 'non-fiction': 27}"
2052,"{'mystery, thriller, crime': 3987, 'fiction': 1916, 'history, historical fiction, biography': 32}"
2054,"{'mystery, thriller, crime': 1492, 'fiction': 734}"
2057,"{'history, historical fiction, biography': 16, 'non-fiction': 7}"
2056,"{'fiction': 67, 'mystery, thriller, crime': 1}"
2059,"{'mystery, thriller, crime': 1492, 'fiction': 734}"
2058,"{'fiction': 19, 'comics, graphic': 5, 'fantasy, paranormal': 5, 'mystery, thriller, crime': 1}"
4167,"{'non-fiction': 8, 'history, historical fiction, biography': 6, 'fiction': 1}"
4162,"{'non-fiction': 8, 'poetry': 2}"
6438,"{'non-fiction': 1427, 'history, historical fiction, biography': 44}"
7778,"{'children': 7103, 'fiction': 1114, 'poetry': 398, 'fantasy, paranormal': 280, 'young-adult': 148}"
40928,"{'fiction': 861, 'poetry': 117, 'history, historical fiction, biography': 213, 'fantasy, paranormal': 67}"
40929,"{'history, historical fiction, biography': 2734, 'non-fiction': 813, 'comics, graphic': 15}"
681,"{'non-fiction': 49, 'history, historical fiction, biography': 3}"
28348,"{'fiction': 6877, 'mystery, thriller, crime': 811, 'history, historical fiction, biography': 505}"
28344,"{'fiction': 1002, 'history, historical fiction, biography': 290, 'mystery, thriller, crime': 128, 'romance': 44}"
8703,"{'fiction': 7199, 'fantasy, paranormal': 2094, 'young-adult': 52}"
8706,"{'fiction': 19407, 'fantasy, paranormal': 6599, 'young-adult': 315}"
8704,"{'fiction': 329, 'fantasy, paranormal': 131}"
32900,"{'fiction': 408, 'mystery, thriller, crime': 112, 'romance': 20, 'young-adult': 9}"
44749,"{'romance': 120, 'history, historical fiction, biography': 82, 'fiction': 63, 'mystery, thriller, crime': 34}"
29734,"{'fiction': 75, 'history, historical fiction, biography': 2}"
29738,"{'non-fiction': 58, 'history, historical fiction, biography': 31, 'fiction': 7}"
38068,"{'fiction': 68, 'history, historical fiction, biography': 11}"
38069,"{'non-fiction': 10, 'history, historical fiction, biography': 8, 'fiction': 1}"
38066,"{'fiction': 84, 'history, historical fiction, biography': 10}"
40033,"{'history, historical fiction, biography': 2, 'non-fiction': 1}"
7515,"{'mystery, thriller, crime': 1137, 'fiction': 378, 'romance': 13}"
7512,"{'fiction': 180, 'romance': 46}"
7510,"{'mystery, thriller, crime': 1137, 'fiction': 378, 'romance': 13}"
23877,"{'non-fiction': 199, 'fiction': 63, 'history, historical fiction, biography': 61, 'mystery, thriller, crime': 41}"
23876,"{'fiction': 826, 'history, historical fiction, biography': 119, 'fantasy, paranormal': 18, 'romance': 12}"
23875,"{'fiction': 209, 'romance': 11, 'history, historical fiction, biography': 13}"
23878,"{'fiction': 1444, 'mystery, thriller, crime': 109, 'history, historical fiction, biography': 49, 'romance': 23, 'fantasy, paranormal': 21}"
41226,"{'fiction': 37, 'non-fiction': 20, 'comics, graphic': 2}"
20657,"{'poetry': 270, 'non-fiction': 1, 'young-adult': 1, 'fiction': 1, 'romance': 1}"
41994,"{'romance': 78, 'fiction': 22}"
21089,"{'non-fiction': 22, 'children': 20, 'young-adult': 5}"
10546,"{'fantasy, paranormal': 82, 'children': 54, 'mystery, thriller, crime': 20, 'young-adult': 14, 'fiction': 22, 'history, historical fiction, biography': 2}"
20929,"{'fantasy, paranormal': 57, 'fiction': 14, 'romance': 1}"
3664,{'fiction': 87}
44162,"{'mystery, thriller, crime': 54, 'fiction': 18}"
44164,"{'mystery, thriller, crime': 45, 'fiction': 19}"
37060,"{'fiction': 508, 'history, historical fiction, biography': 129}"
1068,"{'history, historical fiction, biography': 44, 'fiction': 19, 'poetry': 1}"
1067,"{'history, historical fiction, biography': 6326, 'non-fiction': 3083, 'fiction': 147}"
43399,"{'non-fiction': 12, 'history, historical fiction, biography': 3}"
43394,"{'non-fiction': 20, 'history, historical fiction, biography': 26, 'fiction': 2, 'comics, graphic': 1}"
43390,{}
24517,"{'poetry': 43, 'fiction': 1}"
14684,"{'fiction': 304, 'history, historical fiction, biography': 86, 'romance': 6}"
13074,"{'fiction': 307, 'mystery, thriller, crime': 339}"
7606,"{'fiction': 2371, 'history, historical fiction, biography': 67, 'romance': 64}"
12263,"{'children': 18, 'non-fiction': 5, 'fantasy, paranormal': 4, 'fiction': 4, 'young-adult': 6, 'history, historical fiction, biography': 1}"
26853,"{'history, historical fiction, biography': 11, 'non-fiction': 2}"
41193,"{'fiction': 1564, 'history, historical fiction, biography': 23}"
24093,"{'fantasy, paranormal': 1103, 'young-adult': 770, 'fiction': 248, 'children': 80, 'history, historical fiction, biography': 7}"
19997,"{'fantasy, paranormal': 56, 'history, historical fiction, biography': 6, 'fiction': 4, 'mystery, thriller, crime': 1}"
19998,"{'fantasy, paranormal': 69, 'fiction': 44, 'history, historical fiction, biography': 49}"
5414,"{'mystery, thriller, crime': 836, 'fantasy, paranormal': 508, 'fiction': 562}"
5415,"{'mystery, thriller, crime': 836, 'fantasy, paranormal': 508, 'fiction': 562}"
5417,"{'fiction': 34, 'fantasy, paranormal': 11, 'mystery, thriller, crime': 10}"
5412,"{'fiction': 5590, 'fantasy, paranormal': 2361, 'mystery, thriller, crime': 1087}"
5419,"{'mystery, thriller, crime': 836, 'fantasy, paranormal': 508, 'fiction': 562}"
21370,"{'mystery, thriller, crime': 673, 'fiction': 293, 'fantasy, paranormal': 15, 'romance': 9}"
21352,"{'mystery, thriller, crime': 130, 'fiction': 43, 'fantasy, paranormal': 4, 'history, historical fiction, biography': 9}"
18122,"{'fantasy, paranormal': 12203, 'young-adult': 4196, 'fiction': 3458, 'children': 1654, 'romance': 135}"
18127,"{'fantasy, paranormal': 921, 'fiction': 299, 'young-adult': 34, 'mystery, thriller, crime': 64, 'children': 11}"
31975,"{'comics, graphic': 1578, 'fiction': 81, 'fantasy, paranormal': 26, 'young-adult': 3}"
31974,"{'non-fiction': 8, 'history, historical fiction, biography': 1}"
1643,{'non-fiction': 6}
1642,"{'non-fiction': 4, 'fiction': 2}"
30836,{}
12349,"{'fiction': 609, 'non-fiction': 39}"
33532,"{'fiction': 6150, 'fantasy, paranormal': 4653, 'mystery, thriller, crime': 699, 'history, historical fiction, biography': 540, 'romance': 191}"
33537,"{'fiction': 11837, 'fantasy, paranormal': 2422, 'history, historical fiction, biography': 510, 'mystery, thriller, crime': 337, 'romance': 123}"
33536,"{'fantasy, paranormal': 250, 'romance': 166, 'fiction': 42, 'mystery, thriller, crime': 5}"
33539,"{'history, historical fiction, biography': 33, 'non-fiction': 9, 'young-adult': 1}"
33538,"{'poetry': 90, 'history, historical fiction, biography': 16, 'non-fiction': 2, 'fiction': 2}"
5066,"{'fiction': 700, 'history, historical fiction, biography': 528, 'mystery, thriller, crime': 292}"
30528,"{'non-fiction': 13, 'history, historical fiction, biography': 3, 'fiction': 1}"
25510,"{'non-fiction': 4, 'history, historical fiction, biography': 1}"
25516,"{'fiction': 162, 'history, historical fiction, biography': 120, 'romance': 5}"
25517,"{'fiction': 162, 'history, historical fiction, biography': 120, 'romance': 5}"
22148,"{'non-fiction': 9, 'fiction': 1}"
22146,{'non-fiction': 24}
22141,"{'non-fiction': 419, 'comics, graphic': 5}"
33933,"{'non-fiction': 238, 'history, historical fiction, biography': 75}"
6952,"{'fiction': 3602, 'romance': 1075, 'history, historical fiction, biography': 665, 'fantasy, paranormal': 368}"
6956,"{'history, historical fiction, biography': 354, 'non-fiction': 128}"
32880,"{'non-fiction': 148, 'fantasy, paranormal': 31, 'mystery, thriller, crime': 25, 'fiction': 27, 'history, historical fiction, biography': 12}"
2815,"{'children': 28, 'non-fiction': 7, 'young-adult': 1, 'history, historical fiction, biography': 3, 'fiction': 1}"
2817,"{'fiction': 10, 'fantasy, paranormal': 8, 'young-adult': 7, 'children': 13}"
2811,"{'young-adult': 217, 'fiction': 152, 'fantasy, paranormal': 53, 'children': 67, 'romance': 14}"
2810,"{'non-fiction': 42, 'history, historical fiction, biography': 13, 'fantasy, paranormal': 13, 'fiction': 6}"
2819,"{'non-fiction': 288, 'history, historical fiction, biography': 107, 'fiction': 33, 'comics, graphic': 6, 'fantasy, paranormal': 4, 'young-adult': 3}"
10217,"{'mystery, thriller, crime': 73, 'fiction': 45, 'history, historical fiction, biography': 38, 'romance': 28}"
10210,"{'history, historical fiction, biography': 1795, 'fiction': 767, 'romance': 893, 'mystery, thriller, crime': 291, 'young-adult': 165}"
10219,"{'non-fiction': 23, 'history, historical fiction, biography': 30, 'fiction': 2, 'comics, graphic': 1}"
32807,"{'fiction': 296, 'mystery, thriller, crime': 264, 'history, historical fiction, biography': 20, 'fantasy, paranormal': 4}"
18519,"{'non-fiction': 11, 'history, historical fiction, biography': 15, 'comics, graphic': 1}"
759,"{'fiction': 209, 'fantasy, paranormal': 10}"
1902,"{'non-fiction': 114, 'history, historical fiction, biography': 72, 'comics, graphic': 1}"
38457,{'fiction': 89}
38524,{'non-fiction': 92}
38522,"{'fantasy, paranormal': 516, 'romance': 387, 'fiction': 24, 'history, historical fiction, biography': 7}"
38529,"{'fantasy, paranormal': 1047, 'romance': 936, 'fiction': 48}"
38528,"{'children': 125, 'fiction': 7, 'non-fiction': 8}"
40880,"{'fantasy, paranormal': 1}"
40884,"{'fiction': 35, 'fantasy, paranormal': 5, 'mystery, thriller, crime': 3}"
40889,"{'fiction': 123, 'fantasy, paranormal': 24}"
22473,"{'history, historical fiction, biography': 92, 'non-fiction': 36}"
10972,"{'fantasy, paranormal': 1, 'fiction': 0}"
26292,"{'fiction': 33, 'mystery, thriller, crime': 62}"
32262,"{'mystery, thriller, crime': 549, 'fiction': 78}"
32264,"{'non-fiction': 495, 'history, historical fiction, biography': 118, 'mystery, thriller, crime': 18, 'comics, graphic': 2, 'fiction': 2}"
25789,"{'non-fiction': 629, 'history, historical fiction, biography': 253, 'fiction': 14}"
42425,"{'fiction': 3949, 'history, historical fiction, biography': 763, 'romance': 52}"
27049,"{'fiction': 60, 'history, historical fiction, biography': 16, 'fantasy, paranormal': 4}"
21838,"{'fiction': 81, 'mystery, thriller, crime': 143}"
21830,"{'fiction': 26, 'mystery, thriller, crime': 24, 'fantasy, paranormal': 2}"
21832,"{'mystery, thriller, crime': 121, 'fiction': 42, 'history, historical fiction, biography': 2}"
21837,"{'mystery, thriller, crime': 114, 'fiction': 57}"
21836,"{'fiction': 38, 'mystery, thriller, crime': 74, 'history, historical fiction, biography': 2}"
18648,"{'history, historical fiction, biography': 1676, 'non-fiction': 924, 'fiction': 177, 'comics, graphic': 21}"
16857,"{'fiction': 80, 'history, historical fiction, biography': 10, 'romance': 9}"
24270,"{'fiction': 33, 'history, historical fiction, biography': 32, 'children': 8, 'young-adult': 4}"
24271,"{'fantasy, paranormal': 606, 'fiction': 326, 'children': 406, 'young-adult': 142, 'mystery, thriller, crime': 28}"
13199,"{'fiction': 178, 'mystery, thriller, crime': 71, 'romance': 1}"
13196,"{'fantasy, paranormal': 55, 'young-adult': 48, 'fiction': 31, 'history, historical fiction, biography': 20, 'romance': 7, 'children': 3, 'poetry': 1}"
13194,"{'comics, graphic': 706, 'fiction': 16, 'young-adult': 5, 'fantasy, paranormal': 4, 'mystery, thriller, crime': 2}"
15905,"{'fiction': 213, 'mystery, thriller, crime': 12}"
15902,"{'fiction': 43, 'mystery, thriller, crime': 45}"
15900,"{'mystery, thriller, crime': 1598, 'fiction': 1025}"
15901,"{'fiction': 340, 'mystery, thriller, crime': 296, 'romance': 5}"
31104,"{'fiction': 179, 'romance': 78}"
31105,"{'romance': 24, 'fiction': 14}"
31100,"{'fiction': 157, 'romance': 83}"
31101,"{'fiction': 275, 'romance': 241, 'young-adult': 4}"
31102,"{'fiction': 132, 'romance': 77, 'young-adult': 2}"
31103,"{'fiction': 157, 'romance': 83}"
16479,"{'fiction': 29, 'fantasy, paranormal': 10}"
37744,"{'fiction': 373, 'romance': 44, 'young-adult': 9, 'children': 5}"
37741,"{'children': 2701, 'fiction': 937, 'young-adult': 345}"
37743,"{'young-adult': 1690, 'romance': 643, 'fiction': 751, 'children': 140}"
30174,"{'romance': 1163, 'fantasy, paranormal': 1882, 'fiction': 293, 'mystery, thriller, crime': 45, 'young-adult': 14}"
6644,"{'fiction': 187, 'romance': 11}"
6640,"{'non-fiction': 45, 'poetry': 1, 'history, historical fiction, biography': 1, 'fiction': 1}"
19679,"{'mystery, thriller, crime': 16, 'fiction': 10}"
19670,"{'fiction': 831, 'mystery, thriller, crime': 781}"
19672,"{'fiction': 61, 'mystery, thriller, crime': 67, 'fantasy, paranormal': 3}"
19673,"{'non-fiction': 37, 'history, historical fiction, biography': 25, 'fiction': 6}"
19674,"{'fiction': 437, 'mystery, thriller, crime': 445, 'children': 10, 'non-fiction': 8}"
19675,"{'fiction': 808, 'mystery, thriller, crime': 775}"
19676,"{'fiction': 30, 'mystery, thriller, crime': 27}"
5375,"{'fantasy, paranormal': 245, 'young-adult': 65, 'fiction': 39, 'children': 56, 'mystery, thriller, crime': 2}"
5374,"{'fantasy, paranormal': 92, 'young-adult': 25, 'children': 33, 'fiction': 18, 'history, historical fiction, biography': 3}"
5376,"{'fantasy, paranormal': 40, 'fiction': 5, 'mystery, thriller, crime': 1, 'young-adult': 2}"
5371,"{'children': 247, 'fiction': 89}"
5370,"{'fiction': 18, 'children': 26, 'young-adult': 2}"
5373,"{'fantasy, paranormal': 4962, 'fiction': 2058, 'mystery, thriller, crime': 156}"
5372,"{'fantasy, paranormal': 293, 'fiction': 37}"
18062,"{'fiction': 28, 'poetry': 1, 'history, historical fiction, biography': 3, 'non-fiction': 2}"
18061,"{'fiction': 135, 'romance': 2, 'comics, graphic': 2, 'history, historical fiction, biography': 4}"
43419,"{'non-fiction': 42, 'mystery, thriller, crime': 20, 'history, historical fiction, biography': 2, 'comics, graphic': 2}"
43416,"{'fiction': 25, 'fantasy, paranormal': 14, 'mystery, thriller, crime': 1}"
13834,"{'fantasy, paranormal': 771, 'young-adult': 300, 'fiction': 177, 'children': 56, 'history, historical fiction, biography': 24}"
13835,"{'fantasy, paranormal': 5071, 'young-adult': 2257, 'fiction': 644, 'romance': 205, 'children': 200, 'history, historical fiction, biography': 51}"
13836,"{'fantasy, paranormal': 4441, 'young-adult': 1987, 'fiction': 524, 'children': 140, 'romance': 47}"
13837,"{'fantasy, paranormal': 4514, 'young-adult': 2016, 'fiction': 557, 'romance': 178, 'children': 168, 'history, historical fiction, biography': 24}"
13831,"{'fantasy, paranormal': 7042, 'young-adult': 3017, 'fiction': 885, 'children': 379, 'romance': 114, 'history, historical fiction, biography': 47}"
