bookID,title,authors_x,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1_x,Unnamed: 0_x,book_id,country_code,authors_y,Unnamed: 0.1_y,Unnamed: 0_y,genres
247,Quiet Days in Clichy,Henry Miller,3.69,080213016X,9780802130167,eng,154,3381,141,1/13/1994,Grove Press,3406,3406,3406,855464,247,US,['147'],3406,855464,"['fiction', 'non-fiction', 'history, historical fiction, biography', 'poetry']"
249,Tropic of Cancer,Henry Miller/Jiří Níl,3.68,0802131786,9780802131782,eng,318,53206,2376,1/6/1994,Grove Press,3407,3407,3407,855471,249,US,['147'],3407,855471,"['fiction', 'romance', 'non-fiction', 'history, historical fiction, biography']"
250,Tropic of Capricorn,Henry Miller,3.78,0802151825,9780802151827,eng,348,14872,459,1/13/1994,Grove Press,5614,5614,5614,1419524,250,US,['147'],5614,1419524,"['fiction', 'non-fiction', 'romance', 'history, historical fiction, biography']"
251,Nexus (The Rosy Crucifixion  #3),Henry Miller,4.1,0802151787,9780802151780,eng,316,3261,58,1/13/1994,Grove Press,5615,5615,5615,1419525,251,US,['147'],5615,1419525,"['fiction', 'history, historical fiction, biography', 'non-fiction', 'romance', 'poetry']"
252,Sexus (The Rosy Crucifixion  #1),Henry Miller,3.98,0802151809,9780802151803,eng,506,7805,251,1/12/1994,Grove Press,5613,5613,5613,1419522,252,US,['147'],5613,1419522,"['fiction', 'history, historical fiction, biography', 'non-fiction']"
253,The Air-Conditioned Nightmare,Henry Miller,3.83,0811201066,9780811201063,eng,292,2699,142,1/17/1970,New Directions,5689,5689,5689,1441444,253,US,['147'],5689,1441444,"['fiction', 'non-fiction', 'history, historical fiction, biography', 'poetry', 'romance']"
264,The Portrait of a Lady,Henry James/Patricia Crick,3.78,0141439637,9780141439631,eng,797,61640,1951,9/30/2003,Penguin Classics,8272,8272,8272,2090814,264,US,"['159', '79407']",8272,2090814,"['fiction', 'history, historical fiction, biography', 'romance']"
269,The Portrait of a Lady,Henry James/Gabriel Brownstein/Mary Cregan,3.78,1593080964,9781593080969,eng,635,392,41,1/16/2004,Barnes  Noble Classics,8273,8273,8273,2090816,269,US,"['159', '135507', '3849668']",8273,2090816,"['fiction', 'history, historical fiction, biography', 'romance']"
277,Writing,Marguerite Duras,3.75,1571290532,9781571290533,eng,91,778,44,5/6/1999,Brookline Books,7016,7016,7016,1767761,277,US,['163'],7016,1767761,"['non-fiction', 'fiction']"
278,The War,Marguerite Duras/Barbara Bray,3.85,1565842219,9781565842212,eng,192,963,65,8/1/1994,The New Press,1202,1202,1202,294083,278,US,"['163', '25484']",1202,294083,"['history, historical fiction, biography', 'non-fiction', 'fiction', 'comics, graphic']"
280,The Ravishing of Lol Stein,Marguerite Duras/Richard Seever,3.66,0394743040,9780394743042,en-US,181,2057,128,3/12/1986,Pantheon,2138,2138,2138,527243,280,US,"['163', '3849676']",2138,527243,"['fiction', 'romance']"
285,Love Letters,Kahlil Gibran/Suheil Bushrui/Salma H. Al-Kuzbari,3.68,1851681825,9781851681822,eng,178,203,8,7/1/1999,One World (UK),2139,2139,2139,527246,285,US,"['6466154', '3319737', '3849678']",2139,527246,"['poetry', 'non-fiction', 'history, historical fiction, biography']"
288,Kahlil Gibran: His Life and World,Jean Gibran/جبران خليل جبران/Kahlil Gibran,4.21,156656249X,9781566562492,eng,464,35,2,4/1/1998,Interlink Publishing Group,2796,2796,2796,698231,288,US,"['168', '6466154']",2796,698231,"['history, historical fiction, biography']"
289,The Beloved: Reflections on the Path of the Heart,Kahlil Gibran/John Walbridge/Robin Waterfield,4.19,014019553X,9780140195538,eng,102,328,16,1/1/1998,Penguin Books,2137,2137,2137,527236,289,US,"['6466154', '353513', '608211']",2137,527236,"['poetry', 'non-fiction', 'fiction', 'romance']"
290,Jesus the Son of Man,Kahlil Gibran/جبران خليل جبران,3.98,0394431243,9780394431246,eng,216,1308,82,2/21/1995,Knopf,7274,7274,7274,1831823,290,US,['6466154'],7274,1831823,"['poetry', 'fiction', 'non-fiction', 'history, historical fiction, biography']"
291,The Broken Wings,Kahlil Gibran/جبران خليل جبران/Anthony Rizcallah Ferris,3.92,0806501901,9780806501901,eng,132,6432,517,3/3/2003,Citadel,4283,4283,4283,1091882,291,US,"['6466154', '861030']",4283,1091882,"['poetry', 'romance', 'non-fiction', 'fiction', 'fantasy, paranormal']"
292,Sand and Foam,Kahlil Gibran/جبران خليل جبران,4.08,067943920X,9780679439202,eng,100,3015,217,6/14/2011,Knopf,4282,4282,4282,1091879,292,US,['6466154'],4282,1091879,"['poetry', 'non-fiction', 'fiction']"
295,Treasure Island,Robert Louis Stevenson,3.83,0753453800,9780753453803,eng,311,318753,6734,9/15/2001,Kingfisher,4281,4281,4281,1091878,295,US,['854076'],4281,1091878,"['fiction', 'young-adult', 'history, historical fiction, biography', 'children', 'fantasy, paranormal', 'mystery, thriller, crime']"
296,Treasure Island,Robert Louis Stevenson/Scott McKowen,3.83,1402714572,9781402714573,en-US,213,420,42,10/1/2004,Sterling Children's Books,4279,4279,4279,1091875,296,US,"['854076', '78071']",4279,1091875,"['fiction', 'young-adult', 'history, historical fiction, biography', 'children', 'fantasy, paranormal', 'mystery, thriller, crime']"
297,Treasure Island,Robert Louis Stevenson,3.83,1416500294,9781416500292,eng,245,5967,276,6/1/2005,Simon & Schuster,4280,4280,4280,1091876,297,US,['854076'],4280,1091876,"['fiction', 'young-adult', 'history, historical fiction, biography', 'children', 'fantasy, paranormal', 'mystery, thriller, crime']"
298,Treasure Island,Robert Louis Stevenson/N.C. Wyeth/Timothy Meis,3.83,0689854684,9780689854682,eng,64,104,14,7/1/2003,Atheneum Books for Young Readers,4278,4278,4278,1091874,298,US,"['854076', '54622', '12069']",4278,1091874,"['fiction', 'young-adult', 'history, historical fiction, biography', 'children', 'fantasy, paranormal', 'mystery, thriller, crime']"
302,Treasure Island (Great Illustrated Classics),Deidre S. Laiken/A.J. McAllister/Robert Louis Stevenson,4.05,1577658051,9781577658054,eng,232,91,16,1/31/2006,Abdo Publishing Company,5290,5290,5290,1328114,302,US,"['13834', '3849688', '854076']",5290,1328114,"['fiction', 'children', 'young-adult', 'history, historical fiction, biography']"
330,On Beyond Zebra!,Dr. Seuss,4.04,0394800842,9780394800844,eng,64,2815,164,9/12/1955,Random House Books for Young Readers,6229,6229,6229,1568789,330,US,['61105'],6229,1568789,"['children', 'fiction', 'poetry', 'fantasy, paranormal', 'comics, graphic', 'young-adult']"
332,The Wedding Clause,Debbie Raleigh,3.6,0821778250,9780821778258,eng,256,95,13,6/7/2005,Zebra,6231,6231,6231,1568791,332,US,['192'],6231,1568791,"['romance', 'history, historical fiction, biography', 'fiction']"
333,The Zebra Wall,Kevin Henkes,3.44,0060733039,9780060733032,eng,147,217,24,2/15/2005,Greenwillow Books,6230,6230,6230,1568790,333,US,['193'],6230,1568790,"['fiction', 'children', 'young-adult']"
337,El perfume: Historia de un asesino,Patrick Süskind,4.02,8432216062,9788432216060,spa,239,4136,255,6/1/2002,Booket,6228,6228,6228,1568787,337,US,['39402'],6228,1568787,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'fantasy, paranormal']"
348,The Door Into Summer,Robert A. Heinlein,4.01,0345413997,9780345413994,eng,304,17232,649,6/17/1997,Del Rey,3556,3556,3556,896381,348,US,['205'],3556,896381,"['fiction', 'fantasy, paranormal', 'young-adult', 'romance']"
350,Stranger in a Strange Land,Robert A. Heinlein,3.92,0441788386,9780441788385,eng,528,251872,6241,10/1/1991,Ace,1405,1405,1405,334871,350,US,['205'],1405,334871,"['fiction', 'fantasy, paranormal']"
354,To Sail Beyond the Sunset,Robert A. Heinlein,3.87,0441748600,9780441748600,en-US,434,10293,193,6/1/1988,Ace Books,1404,1404,1404,334867,354,US,['205'],1404,334867,"['fiction', 'fantasy, paranormal', 'history, historical fiction, biography', 'romance']"
355,Job: A Comedy of Justice,Robert A. Heinlein,3.78,0345316509,9780345316509,en-US,439,15970,438,10/12/1985,Del Rey,1403,1403,1403,334866,355,US,['205'],1403,334866,"['fiction', 'fantasy, paranormal', 'romance']"
356,Time for the Stars (Heinlein's Juveniles  #10),Robert A. Heinlein,3.97,0765314932,9780765314932,eng,256,6898,200,8/8/2006,Tor Books,1402,1402,1402,334865,356,US,['205'],1402,334865,"['fiction', 'young-adult', 'fantasy, paranormal', 'children']"
357,The Long Dark Tea-Time of the Soul (Dirk Gently  #2),Douglas Adams,4.06,0671742515,9780671742515,en-US,307,67803,1401,2/15/1991,Pocket Books,7989,7989,7989,2014934,357,US,['4'],7989,2014934,"['fiction', 'fantasy, paranormal', 'mystery, thriller, crime']"
359,The Salmon of Doubt (Dirk Gently  #3),Douglas Adams,3.93,0345455290,9780345455291,eng,298,22091,746,4/26/2005,Del Rey,7990,7990,7990,2014988,359,US,['4'],7990,2014988,"['fiction', 'fantasy, paranormal', 'non-fiction', 'mystery, thriller, crime', 'history, historical fiction, biography']"
362,Wish You Were Here: The Official Biography of Douglas Adams,Nick  Webb,4.14,0345476514,9780345476517,eng,368,2623,49,12/27/2005,Del Rey,8020,8020,8020,2022086,362,US,['16302898'],8020,2022086,"['non-fiction', 'history, historical fiction, biography', 'fiction']"
367,Douglas Adams's Starship Titanic,Terry Jones,3.6,0345368436,9780345368430,eng,256,885,84,10/27/1998,Ballantine Books,8019,8019,8019,2022083,367,US,['209'],8019,2022083,"['fiction', 'fantasy, paranormal']"
385,On Bullshit,Harry G. Frankfurt,3.57,0691122946,9780691122946,eng,67,9358,995,1/30/2005,Princeton University Press,4843,4843,4843,1227295,385,US,['219'],4843,1227295,"['non-fiction', 'history, historical fiction, biography']"
386,Another Bullshit Night in Suck City,Nick Flynn,3.78,0393329402,9780393329407,eng,347,9318,907,9/12/2005,W. W. Norton & Company,4844,4844,4844,1227296,386,US,['220'],4844,1227296,"['non-fiction', 'fiction', 'history, historical fiction, biography', 'poetry']"
394,Lincoln at Gettysburg: The Words That Remade America,Garry Wills,4.14,0671867423,9780671867423,en-US,317,120,15,6/12/1993,Simon & Schuster,2658,2658,2658,661293,394,US,['228'],2658,661293,"['history, historical fiction, biography', 'non-fiction', 'fiction']"
397,The Gettysburg Address,Abraham Lincoln/Michael McCurdy,4.53,0395883970,9780395883976,eng,32,5239,76,2/2/1998,HMH Books for Young Readers,2657,2657,2657,661290,397,US,"['229', '83299']",2657,661290,"['history, historical fiction, biography', 'non-fiction', 'children']"
399,Underworld,Don DeLillo,3.92,0684848155,9780684848150,eng,827,1505,175,7/9/1998,Scribner,2659,2659,2659,661294,399,US,['233'],2659,661294,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime']"
400,Libra,Don DeLillo,3.99,0140156046,9780140156041,eng,480,11857,564,5/1/1991,Penguin,5012,5012,5012,1267739,400,US,['233'],5012,1267739,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'non-fiction']"
403,Americana,Don DeLillo,3.43,0140119485,9780140119480,eng,377,393,55,7/6/1989,Penguin Books,2130,2130,2130,524762,403,US,['233'],2130,524762,"['fiction', 'romance']"
404,Running Dog,Don DeLillo,3.43,0679722947,9780679722946,eng,256,1356,72,7/17/1989,Vintage Contemporaries,5009,5009,5009,1267736,404,US,['233'],5009,1267736,"['fiction', 'mystery, thriller, crime', 'romance']"
406,Cosmopolis,Don DeLillo,3.22,0743244257,9780743244251,eng,224,460,41,4/6/2004,Scribner,5008,5008,5008,1267734,406,US,['233'],5008,1267734,['fiction']
407,Great Jones Street,Don DeLillo,3.48,0140179178,9780140179170,eng,272,2492,145,1/1/1994,Penguin Books,5007,5007,5007,1267733,407,US,['233'],5007,1267733,['fiction']
408,The Names,Don DeLillo,3.64,0679722955,9780679722953,eng,339,3100,212,7/17/1989,Vintage,5015,5015,5015,1267745,408,US,['233'],5015,1267745,"['fiction', 'mystery, thriller, crime']"
409,Against the Day,Thomas Pynchon,4.13,159420120X,9781594201202,eng,1085,5296,587,11/21/2006,Penguin Press,5014,5014,5014,1267744,409,US,['235'],5014,1267744,"['fiction', 'history, historical fiction, biography', 'fantasy, paranormal']"
410,V.,Thomas Pynchon,3.96,0060930217,9780060930219,eng,547,1415,177,7/5/2005,Harper Perennial Modern Classics,7255,7255,7255,1827444,410,US,['235'],7255,1827444,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime']"
411,The Crying of Lot 49,Thomas Pynchon,3.69,0060931671,9780060931674,eng,152,2161,230,4/1/1999,Harper Perennial,6121,6121,6121,1541472,411,US,['235'],6121,1541472,"['fiction', 'mystery, thriller, crime']"
412,Gravity's Rainbow,Thomas Pynchon,4.01,0140283382,9780140283389,eng,784,762,213,1/1/2000,Penguin Books,7256,7256,7256,1827446,412,US,['235'],7256,1827446,"['fiction', 'history, historical fiction, biography', 'fantasy, paranormal']"
413,Mason & Dixon,Thomas Pynchon/Christophe Claro/Brice Matthieussent,4.07,0312423209,9780312423209,eng,773,8086,602,1/3/2004,Picador USA,7257,7257,7257,1827447,413,US,"['235', '225880']",7257,1827447,"['fiction', 'history, historical fiction, biography', 'fantasy, paranormal']"
414,Vineland,Thomas Pynchon,3.69,0141180633,9780141180632,en-US,385,702,69,9/1/1997,Penguin Classics,7253,7253,7253,1827440,414,US,['235'],7253,1827440,"['fiction', 'history, historical fiction, biography']"
415,Gravity's Rainbow,Thomas Pynchon,4.01,0143039946,9780143039945,eng,776,29764,2164,10/31/2006,Penguin Books,7254,7254,7254,1827441,415,US,"['235', '2964893', '2904887']",7254,1827441,"['fiction', 'history, historical fiction, biography', 'fantasy, paranormal']"
416,Slow Learner: Early Stories,Thomas Pynchon,3.5,0316724432,9780316724432,eng,193,334,34,4/30/1985,Back Bay Books,6120,6120,6120,1541463,416,US,['235'],6120,1541463,"['fiction', 'history, historical fiction, biography']"
418,Been Down So Long It Looks Like Up To Me,Richard Fariña/Thomas Pynchon,3.8,0140189300,9780140189308,eng,352,2473,220,8/29/1996,Penguin Classics,6122,6122,6122,1541503,418,US,"['5606635', '235']",6122,1541503,"['fiction', 'history, historical fiction, biography']"
420,The Year of Magical Thinking,Joan Didion,3.89,140004314X,9781400043149,en-US,227,2656,336,10/4/2005,Knopf Publishing Group,144,144,144,32776,420,US,['238'],144,32776,"['non-fiction', 'history, historical fiction, biography', 'fiction']"
421,The White Album,Joan Didion,4.17,0374522219,9780374522216,eng,222,11889,738,10/1/1990,Farrar Straus Giroux,143,143,143,32775,421,US,['238'],143,32775,"['non-fiction', 'history, historical fiction, biography', 'fiction']"
422,A Book of Common Prayer,Joan Didion,3.8,0679754865,9780679754862,eng,272,2962,255,4/11/1995,Vintage International,146,146,146,32778,422,US,"['238', '356475']",146,32778,"['fiction', 'non-fiction', 'history, historical fiction, biography']"
423,Where I Was From,Joan Didion,3.86,0679752862,9780679752868,eng,240,2842,292,9/14/2004,Vintage,145,145,145,32777,423,US,['238'],145,32777,"['non-fiction', 'history, historical fiction, biography', 'fiction']"
424,Slouching Towards Bethlehem,Joan Didion,4.21,0374521727,9780374521721,eng,238,26934,1825,10/1/1990,Farrar Straus Giroux,148,148,148,32780,424,US,['238'],148,32780,"['non-fiction', 'history, historical fiction, biography', 'fiction']"
425,Democracy,Joan Didion,3.81,0679754857,9780679754855,en-US,234,2070,169,4/25/1995,Vintage International,147,147,147,32779,425,US,['238'],147,32779,"['fiction', 'history, historical fiction, biography', 'non-fiction']"
426,We Tell Ourselves Stories in Order to Live: Collected Nonfiction,Joan Didion/John Leonard,4.5,0307264874,9780307264879,eng,1122,1564,108,10/17/2006,Everyman's Library,841,841,841,198535,426,US,"['238', '9875']",841,198535,"['non-fiction', 'fiction', 'history, historical fiction, biography']"
428,Play It As It Lays,Joan Didion/David Thomson,3.87,0374529949,9780374529949,eng,231,23656,1706,11/15/2005,Farrar  Straus and Giroux,140,140,140,32772,428,US,"['238', '16462792']",140,32772,"['fiction', 'history, historical fiction, biography', 'non-fiction']"
431,The New York Trilogy,Paul Auster/Art Spiegelman/Luc Sante,3.89,0143039830,9780143039839,eng,308,43200,1873,3/28/2006,Penguin Classics,2420,2420,2420,593092,431,US,"['296961', '5117']",2420,593092,"['fiction', 'mystery, thriller, crime']"
432,City of Glass (The New York Trilogy  #1),Paul Auster,3.79,0140097317,9780140097313,eng,203,12410,734,4/7/1987,Penguin Books,2419,2419,2419,593090,432,US,['296961'],2419,593090,"['fiction', 'mystery, thriller, crime', 'comics, graphic']"
434,Ghosts (The New York Trilogy  #2),Paul Auster,3.64,014009735X,9780140097351,eng,96,3672,195,7/7/1987,Penguin Books,2417,2417,2417,593088,434,US,['296961'],2417,593088,"['fiction', 'mystery, thriller, crime']"
435,The Locked Room (The New York Trilogy  #3),Paul Auster,3.89,0940650762,9780940650763,eng,179,2998,164,11/1/1986,Sun and Moon Press,2418,2418,2418,593089,435,US,['296961'],2418,593089,"['fiction', 'mystery, thriller, crime', 'fantasy, paranormal']"
446,The Brooklyn Follies,Paul Auster,3.84,0312426232,9780312426231,eng,306,17977,1157,10/17/2006,Picador,5475,5475,5475,1376396,446,US,['296961'],5475,1376396,"['fiction', 'romance']"
447,Moon Palace,Paul Auster,3.94,0140115854,9780140115857,eng,320,16099,503,4/1/1990,Penguin Books,5474,5474,5474,1376395,447,US,['296961'],5474,1376395,"['fiction', 'romance']"
453,The Music of Chance,Paul Auster,3.9,0140154078,9780140154078,en-US,217,361,36,12/1/1991,Penguin Books,7684,7684,7684,1937317,453,US,['296961'],7684,1937317,"['fiction', 'mystery, thriller, crime']"
454,Travels in the Scriptorium,Paul Auster,3.23,0805081453,9780805081459,eng,145,6688,562,1/23/2007,Henry Holt & Company,7685,7685,7685,1937318,454,US,['296961'],7685,1937318,"['fiction', 'mystery, thriller, crime', 'fantasy, paranormal']"
456,Leviathan,Paul Auster,3.96,0140178139,9780140178135,eng,275,11744,443,9/1/1993,Penguin Books,7686,7686,7686,1937320,456,US,['296961'],7686,1937320,"['fiction', 'mystery, thriller, crime', 'romance']"
463,The Red Notebook: True Stories,Paul Auster,3.77,0811214982,9780811214988,eng,104,2390,120,6/17/2002,New Directions,613,613,613,141818,463,US,['296961'],613,141818,"['non-fiction', 'fiction', 'history, historical fiction, biography']"
466,Timbuktu / Leviathan / Moon Palace,Paul Auster,4.38,2742741461,9782742741465,fre,1075,21,1,11/7/2002,Actes Sud,612,612,612,141815,466,US,['296961'],612,141815,[]
475,Collapse: How Societies Choose to Fail or Succeed,Jared Diamond,3.93,0143036556,9780143036555,eng,608,52522,2780,12/27/2005,Penguin Books Ltd. (London),2820,2820,2820,702341,475,US,['256'],2820,702341,"['non-fiction', 'history, historical fiction, biography']"
476,The Coming Economic Collapse: How You Can Thrive When Oil Costs $200 a Barrel,Stephen Leeb/Glen C. Strathy,3.4,0446579785,9780446579780,en-US,211,213,26,2/1/2006,Business Plus,2818,2818,2818,702338,476,US,"['257', '3849744']",2818,702338,['non-fiction']
