,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,book_id,country_code,authors,isbn13
239,239,239,239,49557,5893,US,"[{'author_id': '4012', 'role': ''}, {'author_id': '3852445', 'role': 'Editor'}, {'author_id': '205909', 'role': 'Editor'}]",9781551116440
240,240,240,240,49560,5896,US,"[{'author_id': '4012', 'role': ''}, {'author_id': '3117229', 'role': 'Introduction'}]",9781593082802
241,241,241,241,49562,5898,US,"[{'author_id': '656983', 'role': ''}]",9780007136582
242,242,242,242,49627,16619,US,"[{'author_id': '465', 'role': ''}, {'author_id': '1699', 'role': 'Introduction'}, {'author_id': '2730030', 'role': 'Translation'}]",9780140447606
243,243,243,243,49634,16616,US,"[{'author_id': '188984', 'role': ''}]",9781585670987
244,244,244,244,50058,22618,US,"[{'author_id': '1264', 'role': ''}, {'author_id': '55684', 'role': ''}]",9781845203344
245,245,245,245,52021,34495,US,"[{'author_id': '1654', 'role': ''}]",9780060094935
246,246,246,246,52045,34492,US,"[{'author_id': '1654', 'role': ''}]",9780060890315
247,247,247,247,52597,12527,US,"[{'author_id': '5209', 'role': ''}]",9780072434170
248,248,248,248,52598,12526,US,"[{'author_id': '5209', 'role': ''}]",9780060920647
249,249,249,249,52990,31862,US,"[{'author_id': '36556', 'role': ''}, {'author_id': '586904', 'role': 'Translator'}]",9780872204201
250,250,250,250,53672,7101,US,"[{'author_id': '4778', 'role': ''}]",9780618056811
251,251,251,251,53823,9072,US,"[{'author_id': '5918', 'role': ''}, {'author_id': '428308', 'role': 'Narrator'}, {'author_id': '1144378', 'role': 'Narrator'}]",9781415929018
252,252,252,252,53824,9073,US,"[{'author_id': '6459198', 'role': ''}]",9781400046843
253,253,253,253,53851,30050,US,"[{'author_id': '5921', 'role': ''}]",9780807085738
254,254,254,254,54135,5171,US,"[{'author_id': '3513', 'role': ''}]",9780345439109
255,255,255,255,54137,5176,US,"[{'author_id': '3517', 'role': ''}]",9780345443281
256,256,256,256,54138,5175,US,"[{'author_id': '3516', 'role': ''}]",9780380794874
257,257,257,257,54139,5174,US,"[{'author_id': '3515', 'role': ''}]",9780743466523
258,258,258,258,54142,5179,US,"[{'author_id': '3519', 'role': ''}]",9780671774677
259,259,259,259,54686,26583,US,"[{'author_id': '437669', 'role': ''}, {'author_id': '7577', 'role': ''}]",9780452266629
260,260,260,260,54689,26587,US,"[{'author_id': '578', 'role': ''}, {'author_id': '903', 'role': ''}, {'author_id': '277359', 'role': 'Illustrator'}]",9780786809288
261,261,261,261,54690,26588,US,"[{'author_id': '578', 'role': ''}, {'author_id': '14917', 'role': ''}, {'author_id': '7285058', 'role': 'Illustrator'}]",9780375832215
262,262,262,262,54875,18260,US,"[{'author_id': '239579', 'role': ''}, {'author_id': '68038', 'role': 'Illustrator'}, {'author_id': '3031783', 'role': 'Introduction'}]",9781593082062
263,263,263,263,54876,18261,US,"[{'author_id': '4699102', 'role': ''}, {'author_id': '2774120', 'role': 'Translator'}]",9780140441376
264,264,264,264,54878,18265,US,"[{'author_id': '11029', 'role': ''}, {'author_id': '225960', 'role': 'Translator'}, {'author_id': '6150858', 'role': 'Translator'}]",9780679431374
265,265,265,265,54879,18266,US,"[{'author_id': '11029', 'role': ''}, {'author_id': '1804', 'role': 'Translator'}]",9780140445503
266,266,266,266,55569,28425,US,"[{'author_id': '15987', 'role': ''}]",9780553581997
267,267,267,267,55571,28427,US,"[{'author_id': '15987', 'role': ''}]",9780553580549
268,268,268,268,55804,21295,US,"[{'author_id': '879521', 'role': ''}]",9780312994815
269,269,269,269,57268,27885,US,"[{'author_id': '13030', 'role': ''}]",9780886774967
270,270,270,270,57406,14940,US,"[{'author_id': '9322', 'role': ''}]",9780451218599
271,271,271,271,58045,14948,US,"[{'author_id': '6765', 'role': ''}, {'author_id': '9323', 'role': 'Editor'}]",9780156027915
272,272,272,272,60264,33052,US,"[{'author_id': '18540', 'role': ''}]",9780156632775
273,273,273,273,60268,33057,US,"[{'author_id': '18545', 'role': ''}, {'author_id': '18546', 'role': ''}]",9780060925819
274,274,274,274,60581,16298,US,"[{'author_id': '123715', 'role': ''}]",9781579126292
275,275,275,275,60584,16297,US,"[{'author_id': '123715', 'role': ''}]",9780425205952
276,276,276,276,60680,8601,US,"[{'author_id': '5571', 'role': ''}]",9781861979339
277,277,277,277,60735,28240,US,"[{'author_id': '9599', 'role': ''}]",9780618134243
278,278,278,278,60739,28249,US,"[{'author_id': '15890', 'role': ''}]",9781841493138
279,279,279,279,61671,29412,US,"[{'author_id': '598299', 'role': ''}]",9780670038381
280,280,280,280,61814,25946,US,"[{'author_id': '228089', 'role': ''}, {'author_id': '3860839', 'role': 'Translator'}]",9780140442052
281,281,281,281,61937,11570,US,"[{'author_id': '3389', 'role': ''}, {'author_id': '90038', 'role': 'Translator'}, {'author_id': '4397863', 'role': 'Translator'}]",9782226131904
282,282,282,282,62525,45492,US,"[{'author_id': '3618', 'role': ''}]",9780439994125
283,283,283,283,62526,45495,US,"[{'author_id': '566', 'role': ''}, {'author_id': '3868869', 'role': 'Translator'}]",9780062511409
284,284,284,284,62750,8515,US,"[{'author_id': '5559', 'role': ''}, {'author_id': '57229', 'role': ''}, {'author_id': '380625', 'role': 'Afterword'}]",9780345427052
285,285,285,285,62774,2077,US,"[{'author_id': '1391', 'role': ''}, {'author_id': '6952980', 'role': 'Preface by'}]",9780387987200
286,286,286,286,62803,28666,US,"[{'author_id': '8591', 'role': ''}]",9780061054686
287,287,287,287,63179,23932,US,"[{'author_id': '4462369', 'role': ''}, {'author_id': '493614', 'role': 'Editor'}]",9780802137784
288,288,288,288,63468,23300,US,"[{'author_id': '4874418', 'role': ''}, {'author_id': '2738900', 'role': 'Illustrator'}, {'author_id': '2738901', 'role': 'Illustrator'}, {'author_id': '2847482', 'role': 'Translator'}, {'author_id': '453764', 'role': 'Editor'}]",9780439774383
289,289,289,289,63935,41304,US,"[{'author_id': '21112', 'role': ''}]",9780316831307
290,290,290,290,64406,13879,US,"[{'author_id': '8588', 'role': ''}]",9780380973996
291,291,291,291,64942,41369,US,"[{'author_id': '23290', 'role': ''}]",9780714529035
292,292,292,292,65273,10772,US,"[{'author_id': '6125', 'role': ''}, {'author_id': '428160', 'role': 'Read by'}]",9781415930687
293,293,293,293,65275,10770,US,"[{'author_id': '7043', 'role': ''}, {'author_id': '7042', 'role': 'Illustrator'}]",9780684854281
294,294,294,294,65277,10776,US,"[{'author_id': '1455', 'role': ''}, {'author_id': '415141', 'role': 'Illustrator'}]",9780099460954
295,295,295,295,65282,10778,US,"[{'author_id': '1455', 'role': ''}]",9780684844640
296,296,296,296,66052,8062,US,"[{'author_id': '5333', 'role': ''}, {'author_id': '5007245', 'role': 'Illustrator'}, {'author_id': '56027', 'role': 'Illustrator'}]",9780385074575
297,297,297,297,66219,17364,US,"[{'author_id': '1429989', 'role': ''}]",9780099173311
298,298,298,298,66221,17366,US,"[{'author_id': '1429989', 'role': ''}, {'author_id': '42111', 'role': 'Read by'}]",9780786177288
299,299,299,299,66223,17360,US,"[{'author_id': '10544', 'role': ''}]",9780521831437
300,300,300,300,66225,17362,US,"[{'author_id': '1404', 'role': ''}, {'author_id': '1401', 'role': 'Foreword by'}, {'author_id': '47671', 'role': 'Introduction'}]",9780393312768
301,301,301,301,66252,21188,US,"[{'author_id': '9059', 'role': ''}]",9780590988490
302,302,302,302,66258,21182,US,"[{'author_id': '11682', 'role': ''}, {'author_id': '419152', 'role': 'Translator'}]",9780486435503
303,303,303,303,66261,21187,US,"[{'author_id': '9059', 'role': ''}]",9780440229315
304,304,304,304,66544,26097,US,"[{'author_id': '6343', 'role': ''}, {'author_id': '161782', 'role': 'Translator'}]",9780060928414
305,305,305,305,66546,26092,US,"[{'author_id': '14617', 'role': ''}]",9780689873744
306,306,306,306,66547,26093,US,"[{'author_id': '6343', 'role': ''}, {'author_id': '161782', 'role': 'Translator'}]",9780060175641
307,307,307,307,66548,26090,US,"[{'author_id': '14615', 'role': ''}]",9780737303940
308,308,308,308,66957,44022,US,"[{'author_id': '1084267', 'role': ''}, {'author_id': '35438', 'role': 'Translator'}]",9780864424655
309,309,309,309,67276,42662,US,"[{'author_id': '3407', 'role': ''}, {'author_id': '24008', 'role': ''}]",9780142437926
310,310,310,310,67277,42661,US,"[{'author_id': '3407', 'role': ''}]",9780142002803
311,311,311,311,67285,42668,US,"[{'author_id': '24009', 'role': ''}]",9780425213476
312,312,312,312,67484,27243,US,"[{'author_id': '14630', 'role': ''}, {'author_id': '1033540', 'role': ''}]",9781570623134
313,313,313,313,67545,39872,US,"[{'author_id': '21674', 'role': ''}]",9781400080465
314,314,314,314,67548,39876,US,"[{'author_id': '21674', 'role': ''}, {'author_id': '83081', 'role': 'Illustrator'}]",9780061152559
315,315,315,315,67898,45234,US,"[{'author_id': '25372', 'role': ''}]",9780671020828
316,316,316,316,68176,43074,US,"[{'author_id': '24208', 'role': ''}]",9781565124509
317,317,317,317,68178,43076,US,"[{'author_id': '24210', 'role': ''}]",9780449700815
318,318,318,318,68180,43073,US,"[{'author_id': '24207', 'role': ''}, {'author_id': '423169', 'role': 'Illustrator'}]",9780448444826
319,319,319,319,68181,43072,US,"[{'author_id': '15856', 'role': ''}, {'author_id': '552036', 'role': 'Illustrator'}]",9780823410781
320,320,320,320,68385,24432,US,"[{'author_id': '8596', 'role': ''}, {'author_id': '579680', 'role': 'Narrator'}]",9780307283795
321,321,321,321,68386,24431,US,"[{'author_id': '8596', 'role': ''}]",9780439968089
322,322,322,322,68688,15075,US,"[{'author_id': '8209', 'role': ''}]",9780385418133
323,323,323,323,68690,15073,US,"[{'author_id': '9420', 'role': 'Editor'}, {'author_id': '5085435', 'role': 'Contributor'}]",9780883657270
324,324,324,324,70317,11777,US,"[{'author_id': '3524', 'role': ''}]",9780061125645
325,325,325,325,70774,12321,US,"[{'author_id': '1938', 'role': ''}, {'author_id': '47586', 'role': 'Translator'}, {'author_id': '12398', 'role': 'Introduction'}]",9780140449235
326,326,326,326,70782,12328,US,"[{'author_id': '2673', 'role': ''}, {'author_id': '163928', 'role': 'Illustrator'}]",9780439635813
327,327,327,327,71310,17548,US,"[{'author_id': '1315', 'role': ''}, {'author_id': '1006432', 'role': 'Illustrator'}]",9780060004507
328,328,328,328,71316,17544,US,"[{'author_id': '1315', 'role': ''}, {'author_id': '1169097', 'role': 'Illustrator'}, {'author_id': '5398', 'role': 'Introduction'}]",9781562926168
329,329,329,329,71641,2368,US,"[{'author_id': '6281688', 'role': ''}]",9780671447540
330,330,330,330,71642,2367,US,"[{'author_id': '6281688', 'role': ''}]",9780671792763
331,331,331,331,71671,11734,US,"[{'author_id': '463', 'role': ''}]",9780099282198
332,332,332,332,72146,5776,US,"[{'author_id': '3936', 'role': ''}]",9780061094224
333,333,333,333,72215,16532,US,"[{'author_id': '2238', 'role': ''}, {'author_id': '30209', 'role': 'Translator'}]",9780553383836
334,334,334,334,72217,16530,US,"[{'author_id': '2238', 'role': 'Author'}, {'author_id': '4146313', 'role': 'Illustrator'}, {'author_id': '4146314', 'role': 'Recipe Creator'}]",9780060930172
335,335,335,335,72221,16535,US,"[{'author_id': '10089', 'role': ''}]",9781416509349
336,336,336,336,74234,13677,US,"[{'author_id': '8495', 'role': ''}, {'author_id': '369978', 'role': 'Translator'}]",9781888690088
337,337,337,337,74235,13674,US,"[{'author_id': '8495', 'role': ''}, {'author_id': '8501', 'role': ''}, {'author_id': '1395976', 'role': 'Translator'}]",9781857442021
338,338,338,338,74342,38647,US,"[{'author_id': '21764', 'role': 'Adapter'}, {'author_id': '2041', 'role': ''}, {'author_id': '360136', 'role': ''}, {'author_id': '433174', 'role': ''}]",9781402712753
339,339,339,339,75155,12468,US,"[{'author_id': '7927', 'role': ''}]",9780375700811
340,340,340,340,75160,12466,US,"[{'author_id': '7927', 'role': ''}]",9780394536491
341,341,341,341,75161,12467,US,"[{'author_id': '7927', 'role': ''}]",9780312265052
342,342,342,342,75195,31619,US,"[{'author_id': '17720', 'role': ''}, {'author_id': '147957', 'role': 'Designed by'}, {'author_id': '17717', 'role': ''}]",9780618477906
343,343,343,343,75534,14542,US,"[{'author_id': '9057', 'role': ''}, {'author_id': '24758', 'role': 'Editor'}, {'author_id': '474491', 'role': 'Afterword'}]",9781873982983
344,344,344,344,75713,5729,US,"[{'author_id': '3897', 'role': ''}, {'author_id': '3898', 'role': ''}]",9780452271685
345,345,345,345,77355,42603,US,"[{'author_id': '16652', 'role': ''}]",9780451208644
346,346,346,346,77954,28564,US,"[{'author_id': '539738', 'role': 'Pseudonym'}, {'author_id': '1612', 'role': ''}]",9780671047504
347,347,347,347,77956,28566,US,"[{'author_id': '1612', 'role': ''}]",9780671026011
348,348,348,348,77957,28567,US,"[{'author_id': '1612', 'role': ''}]",9780743491594
349,349,349,349,77959,28561,US,"[{'author_id': '1612', 'role': ''}]",9780743491563
350,350,350,350,77960,28562,US,"[{'author_id': '1612', 'role': ''}]",9780553583298
351,351,351,351,77961,28563,US,"[{'author_id': '1612', 'role': ''}]",9780553582956
352,352,352,352,77966,28568,US,"[{'author_id': '1612', 'role': ''}]",9780743437813
353,353,353,353,77967,28569,US,"[{'author_id': '1612', 'role': ''}]",9780451203052
354,354,354,354,78191,2051,US,"[{'author_id': '1377', 'role': ''}]",9780394757650
355,355,355,355,78194,2052,US,"[{'author_id': '1377', 'role': ''}]",9780394758282
356,356,356,356,78196,2054,US,"[{'author_id': '1377', 'role': ''}]",9780394757681
357,357,357,357,78197,2057,US,"[{'author_id': '7033947', 'role': ''}]",9780452286870
358,358,358,358,78198,2056,US,"[{'author_id': '4408937', 'role': ''}]",9780812970401
359,359,359,359,78199,2059,US,"[{'author_id': '1377', 'role': ''}]",9780563524748
360,360,360,360,78200,2058,US,"[{'author_id': '1381', 'role': ''}, {'author_id': '8486', 'role': 'Translator'}, {'author_id': '308960', 'role': 'Translator'}]",9781421501567
361,361,361,361,79429,4167,US,"[{'author_id': '2866', 'role': ''}]",9780312291563
362,362,362,362,79434,4162,US,"[{'author_id': '2861', 'role': ''}, {'author_id': '2860', 'role': ''}]",9780757305450
363,363,363,363,81085,6438,US,"[{'author_id': '4339', 'role': ''}]",9780316919890
364,364,364,364,81736,7778,US,"[{'author_id': '61105', 'role': ''}]",9780679891116
365,365,365,365,82392,40928,US,"[{'author_id': '1002', 'role': ''}, {'author_id': '547136', 'role': 'Editor'}, {'author_id': '547135', 'role': 'Translator'}]",9780393098747
366,366,366,366,82397,40929,US,"[{'author_id': '23013', 'role': ''}]",9780375756788
367,367,367,367,82669,681,US,"[{'author_id': '444', 'role': ''}]",9780975599518
368,368,368,368,83276,28348,US,"[{'author_id': '3137322', 'role': ''}, {'author_id': '3357', 'role': 'Translator'}, {'author_id': '3358', 'role': 'Translator'}]",9780679734505
369,369,369,369,83284,28344,US,"[{'author_id': '3137322', 'role': ''}, {'author_id': '16070', 'role': ''}, {'author_id': '1751520', 'role': 'Introduction'}]",9788476405093
370,370,370,370,83287,8703,US,"[{'author_id': '4', 'role': ''}, {'author_id': '436824', 'role': 'Narrator'}]",9780739332078
371,371,371,371,83292,8706,US,"[{'author_id': '4', 'role': ''}]",9780330491198
372,372,372,372,83294,8704,US,"[{'author_id': '209', 'role': ''}, {'author_id': '5654', 'role': 'Translator'}]",9782290053652
373,373,373,373,83751,32900,US,"[{'author_id': '7128', 'role': ''}]",9780743418720
374,374,374,374,84214,44749,US,"[{'author_id': '25092', 'role': ''}]",9780449212967
375,375,375,375,84242,29734,US,"[{'author_id': '463', 'role': ''}]",9780679764175
376,376,376,376,84246,29738,US,"[{'author_id': '463', 'role': ''}]",9780679752936
377,377,377,377,86465,38068,US,"[{'author_id': '15151', 'role': ''}, {'author_id': '3862441', 'role': 'Introduction & Afterword'}, {'author_id': '39309', 'role': 'Introduction'}]",9780060921712
378,378,378,378,86466,38069,US,"[{'author_id': '21411', 'role': ''}, {'author_id': '7380', 'role': 'Foreword'}]",9780252008078
379,379,379,379,86475,38066,US,"[{'author_id': '15151', 'role': ''}]",9780060916510
380,380,380,380,86500,40033,US,"[{'author_id': '132591', 'role': ''}, {'author_id': '22459', 'role': ''}]",9780140057058
381,381,381,381,86964,7515,US,"[{'author_id': '3780', 'role': ''}, {'author_id': '4255', 'role': ''}]",9780316969680
382,382,382,382,86965,7512,US,"[{'author_id': '5080', 'role': ''}]",9780778322948
383,383,383,383,86967,7510,US,"[{'author_id': '3780', 'role': ''}, {'author_id': '4255', 'role': ''}]",9780446612548
384,384,384,384,87329,23877,US,"[{'author_id': '13450', 'role': ''}]",9780307350503
385,385,385,385,87330,23876,US,"[{'author_id': '13450', 'role': ''}]",9780517405093
386,386,386,386,87331,23875,US,"[{'author_id': '13450', 'role': ''}]",9780307350435
387,387,387,387,87333,23878,US,"[{'author_id': '13450', 'role': ''}, {'author_id': '50060', 'role': 'translator'}]",9781400034710
388,388,388,388,87428,41226,US,"[{'author_id': '3371', 'role': 'Editor'}, {'author_id': '184734', 'role': 'Introduction'}]",9780618341238
389,389,389,389,87729,20657,US,"[{'author_id': '220', 'role': ''}]",9781555973032
390,390,390,390,87987,41994,US,"[{'author_id': '23625', 'role': ''}]",9780747267454
391,391,391,391,88680,21089,US,"[{'author_id': '12362', 'role': ''}, {'author_id': '12363', 'role': 'Illustrator'}, {'author_id': '12360', 'role': 'Illustrator'}]",9781584855286
392,392,392,392,88803,10546,US,"[{'author_id': '4874418', 'role': ''}, {'author_id': '2738900', 'role': 'Illustrator'}, {'author_id': '2847482', 'role': 'Translator'}]",9780439774390
393,393,393,393,89060,20929,US,"[{'author_id': '6436872', 'role': 'Editor'}, {'author_id': '12300', 'role': 'Editor/Contributor'}, {'author_id': '84604', 'role': 'Contributor'}, {'author_id': '34861', 'role': 'Contributor'}, {'author_id': '69803', 'role': 'Contributor'}, {'author_id': '172490', 'role': 'Contributor'}, {'author_id': '33502', 'role': 'Contributor'}, {'author_id': '2779581', 'role': 'Contributor'}, {'author_id': '11735', 'role': 'Contributor'}, {'author_id': '1375697', 'role': 'Contributor'}, {'author_id': '3439391', 'role': 'Contributor'}, {'author_id': '253624', 'role': 'Contributor'}, {'author_id': '360591', 'role': 'Contributor'}, {'author_id': '1223', 'role': 'Contributor'}, {'author_id': '88608', 'role': 'Contributor'}, {'author_id': '560014', 'role': 'Contributor'}, {'author_id': '8591', 'role': 'Contributor'}, {'author_id': '26354', 'role': 'Contributor'}]",9780756403805
394,394,394,394,89288,3664,US,"[{'author_id': '91', 'role': ''}]",9780375725302
395,395,395,395,89418,44162,US,"[{'author_id': '9693', 'role': ''}, {'author_id': '419854', 'role': 'Translator'}]",9780156551441
